ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,YEARS_BIRTH,YEARS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5148934,M,Y,N,0,108000.0,Working,Secondary / secondary special,Married,Office apartment,47.15,2.96,1,0,0,0,Security staff,2.0
5149834,F,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,33.94,3.63,1,0,1,1,Medicine staff,2.0
5069475,F,N,Y,2,225000.0,Working,Higher education,Married,House / apartment,37.26,15.65,1,0,1,0,Core staff,4.0
5112858,F,Y,N,1,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,33.92,5.78,1,0,0,0,Laborers,3.0
5009744,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,37.14,1.61,1,1,1,0,,2.0
5029028,F,N,Y,0,90000.0,Working,Lower secondary,Single / not married,Rented apartment,32.95,13.07,1,0,0,0,Cleaning staff,2.0
5089162,F,Y,N,0,225000.0,Working,Higher education,Married,House / apartment,55.52,6.93,1,1,1,0,Accountants,2.0
5021430,F,N,Y,0,126000.0,Commercial associate,Higher education,Single / not married,House / apartment,51.8,6.77,1,0,0,0,Sales staff,1.0
5116036,M,Y,Y,0,126000.0,Working,Higher education,Single / not married,House / apartment,39.79,2.36,1,1,0,0,Managers,1.0
5149190,M,Y,N,1,450000.0,Working,Higher education,Married,House / apartment,26.98,1.38,1,0,1,1,Core staff,3.0
5036625,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,41.09,0.88,1,1,1,0,Drivers,3.0
5025127,M,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,30.44,9.18,1,0,0,0,High skill tech staff,2.0
5135636,M,Y,Y,0,195750.0,Working,Secondary / secondary special,Married,House / apartment,51.61,2.55,1,1,1,0,Laborers,2.0
5022053,M,N,N,0,202500.0,Working,Higher education,Single / not married,House / apartment,35.1,11.85,1,0,0,0,,1.0
5046328,F,N,Y,1,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,42.37,6.22,1,0,1,0,Low-skill Laborers,3.0
5100428,F,N,Y,1,202500.0,Working,Incomplete higher,Married,House / apartment,29.44,3.01,1,0,1,0,Sales staff,3.0
5009749,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,37.14,1.61,1,1,1,0,,2.0
5036590,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,57.68,2.21,1,0,0,0,Drivers,2.0
5090166,F,N,Y,1,675000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,42.33,2.36,1,0,0,0,Security staff,2.0
5033514,F,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,43.7,1.05,1,1,0,0,Sales staff,3.0
5078801,F,N,Y,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,51.85,8.16,1,0,0,0,High skill tech staff,2.0
5095839,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.77,3.1,1,1,1,0,Laborers,2.0
5137247,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,47.55,8.97,1,1,1,0,Secretaries,2.0
5054525,F,N,N,2,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,45.51,22.93,1,0,0,0,,4.0
5061691,F,N,Y,1,67500.0,Commercial associate,Higher education,Married,House / apartment,24.99,4.29,1,0,0,1,Waiters/barmen staff,3.0
5097145,M,Y,N,1,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.38,3.93,1,0,1,0,Managers,3.0
5041522,M,Y,Y,0,450000.0,Commercial associate,Higher education,Separated,House / apartment,44.3,2.34,1,1,1,0,,1.0
5104947,F,N,Y,3,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.74,1.13,1,1,1,0,Sales staff,5.0
5050606,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,50.21,19.97,1,1,0,0,Laborers,2.0
5052659,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,28.48,1.55,1,0,0,1,IT staff,2.0
5106077,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,54.15,19.02,1,0,0,0,Medicine staff,2.0
5116906,M,Y,Y,0,211500.0,Pensioner,Secondary / secondary special,Married,House / apartment,41.22,20.69,1,0,0,0,Core staff,2.0
5078804,F,N,Y,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,51.85,8.16,1,0,0,0,High skill tech staff,2.0
5114536,F,N,Y,0,126000.0,State servant,Incomplete higher,Married,House / apartment,48.02,4.7,1,0,0,0,,2.0
5033453,F,N,N,0,135000.0,Working,Higher education,Single / not married,House / apartment,29.45,6.56,1,0,0,0,Laborers,1.0
5068456,F,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.21,7.06,1,0,0,0,,2.0
5010868,M,Y,Y,1,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,49.79,1.86,1,0,1,1,Core staff,3.0
5010869,M,Y,Y,1,450000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,49.79,1.86,1,0,1,1,Core staff,1.0
5149828,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,47.53,6.63,1,0,0,0,Managers,2.0
5092136,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,46.58,15.73,1,0,0,0,Cooking staff,2.0
5068651,F,Y,Y,0,360000.0,State servant,Higher education,Separated,House / apartment,52.89,5.22,1,0,0,0,Core staff,1.0
5115610,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,39.79,9.37,1,0,0,0,Core staff,2.0
5115611,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,39.79,9.37,1,0,0,0,Core staff,2.0
5078805,F,N,Y,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,51.85,8.16,1,0,0,0,High skill tech staff,2.0
5090729,M,Y,Y,2,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,34.1,5.93,1,0,0,0,,4.0
5116455,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,49.56,25.19,1,0,0,0,Medicine staff,2.0
5021998,M,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,51.68,4.5,1,0,0,1,,2.0
5028580,M,N,N,0,540000.0,Commercial associate,Higher education,Married,House / apartment,54.78,1.89,1,0,0,0,Managers,2.0
5052661,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,28.48,1.55,1,0,0,1,IT staff,2.0
5125761,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,49.37,4.37,1,0,0,0,Cooking staff,1.0
5142456,F,N,N,0,67500.0,Commercial associate,Higher education,Separated,House / apartment,51.92,1.37,1,0,1,0,Core staff,1.0
5146444,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,39.44,2.52,1,0,1,0,Managers,1.0
5052877,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,49.08,9.22,1,0,0,0,Drivers,2.0
5052879,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,49.08,9.22,1,0,0,0,Drivers,2.0
5117787,F,Y,N,2,162000.0,Commercial associate,Incomplete higher,Married,House / apartment,26.47,2.18,1,1,1,0,Core staff,4.0
5137206,M,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,With parents,27.12,0.47,1,1,0,0,Drivers,1.0
5041175,F,N,Y,1,180000.0,Working,Incomplete higher,Married,Municipal apartment,29.46,0.18,1,1,1,0,Core staff,3.0
5058531,M,N,N,0,391500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,25.32,1.39,1,0,0,0,Sales staff,1.0
5105189,M,N,Y,0,315000.0,Commercial associate,Higher education,Single / not married,House / apartment,28.76,1.49,1,0,0,1,Laborers,1.0
5105194,M,N,Y,0,315000.0,Commercial associate,Higher education,Single / not married,House / apartment,28.76,1.49,1,0,0,1,Laborers,1.0
5069307,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,42.85,3.64,1,0,0,0,Core staff,2.0
5117794,F,Y,N,2,162000.0,Commercial associate,Incomplete higher,Married,House / apartment,26.47,2.18,1,1,1,0,Core staff,4.0
5058532,M,N,N,0,391500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,25.32,1.39,1,0,0,0,Sales staff,1.0
5090214,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,29.35,0.59,1,0,0,0,Laborers,2.0
5023831,F,N,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33.25,2.53,1,0,0,0,Sales staff,4.0
5105196,M,N,Y,0,315000.0,Commercial associate,Higher education,Single / not married,House / apartment,28.76,1.49,1,0,0,1,Laborers,1.0
5137203,M,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,With parents,27.12,0.47,1,1,0,0,Drivers,1.0
5051161,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,26.28,2.37,1,0,0,0,Laborers,3.0
5125763,M,Y,N,1,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,35.7,4.45,1,0,1,0,Laborers,3.0
5117723,F,N,N,0,247500.0,Working,Higher education,Separated,House / apartment,51.22,4.93,1,0,1,0,High skill tech staff,1.0
5142973,M,N,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,29.19,2.54,1,1,1,0,Laborers,1.0
5105788,M,Y,N,0,459000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43.78,0.33,1,1,1,0,Drivers,2.0
5023538,F,N,Y,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,38.14,2.48,1,0,0,0,Core staff,1.0
5114353,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,26.88,8.2,1,1,0,0,,2.0
5143179,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,47.87,7.21,1,0,0,0,Managers,1.0
5033749,F,N,Y,3,90000.0,Working,Secondary / secondary special,Married,House / apartment,32.48,7.99,1,1,1,0,Medicine staff,5.0
5046565,M,N,N,1,337500.0,Commercial associate,Higher education,Married,House / apartment,48.2,6.49,1,0,0,1,Managers,3.0
5091902,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,54.27,4.22,1,0,0,0,Cleaning staff,1.0
5105556,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,54.25,12.42,1,0,0,0,Laborers,2.0
5010061,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,45.41,12.53,1,0,0,0,,2.0
5145919,M,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,41.45,4.02,1,0,0,1,,3.0
5090606,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,29.86,1.1,1,0,0,0,,2.0
5009524,M,Y,N,1,112500.0,Working,Secondary / secondary special,Separated,Co-op apartment,32.87,3.11,1,1,0,0,Laborers,2.0
5089433,F,Y,N,2,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,31.1,3.18,1,1,0,0,Sales staff,4.0
5091281,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,37.38,14.72,1,0,0,0,Laborers,2.0
5029439,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,47.68,8.64,1,0,1,0,Core staff,2.0
5116149,F,Y,Y,1,315000.0,State servant,Higher education,Married,House / apartment,38.37,0.8,1,0,0,0,Managers,3.0
5050706,F,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,33.72,5.38,1,0,0,0,,2.0
5069219,F,Y,Y,0,256500.0,Commercial associate,Higher education,Married,House / apartment,30.71,4.72,1,1,0,0,Accountants,2.0
5041581,F,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,52.16,3.84,1,1,1,0,Managers,3.0
5090409,M,N,N,0,90000.0,Working,Secondary / secondary special,Widow,Municipal apartment,54.84,9.6,1,1,1,0,Sales staff,1.0
5150337,M,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,Rented apartment,25.17,3.27,1,0,0,0,Laborers,1.0
5061130,F,N,Y,1,324000.0,State servant,Higher education,Married,House / apartment,36.94,13.14,1,0,0,0,Managers,3.0
5085698,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,56.44,0.38,1,0,0,0,Cooking staff,2.0
5118420,M,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,29.73,0.68,1,0,1,0,Laborers,1.0
5029718,M,Y,Y,1,265500.0,Working,Higher education,Married,With parents,30.13,6.89,1,0,0,0,Accountants,3.0
5029719,F,Y,Y,1,265500.0,Working,Higher education,Married,With parents,30.13,6.89,1,0,0,0,Accountants,3.0
5054649,M,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,51.04,17.42,1,0,0,0,Managers,3.0
5125612,M,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,54.24,3.29,1,0,0,1,High skill tech staff,2.0
5021376,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,60.55,1.58,1,0,0,1,Managers,2.0
5021960,F,Y,Y,0,76500.0,Working,Higher education,Married,House / apartment,48.61,11.52,1,0,0,0,,2.0
5051085,M,Y,N,2,315000.0,Working,Secondary / secondary special,Married,House / apartment,32.98,0.54,1,0,0,0,Laborers,4.0
5053361,F,N,Y,0,171000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,55.08,7.39,1,0,0,0,Cleaning staff,2.0
5092394,M,Y,Y,1,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,30.27,1.21,1,1,0,0,Drivers,3.0
5096212,M,N,N,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,38.93,0.43,1,1,0,0,Low-skill Laborers,2.0
5100118,F,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,55.76,1.84,1,0,1,0,,2.0
5143574,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,25.0,2.63,1,1,0,0,Drivers,2.0
5010537,F,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,38.16,8.36,1,0,0,0,Laborers,4.0
5090393,F,Y,Y,0,76500.0,Working,Higher education,Married,House / apartment,48.61,11.52,1,0,0,0,,2.0
5142463,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,Office apartment,36.72,10.71,1,0,1,0,,2.0
5118647,F,N,Y,2,270000.0,State servant,Higher education,Single / not married,House / apartment,28.56,7.52,1,0,0,0,Core staff,3.0
5045495,F,N,N,1,72000.0,Working,Higher education,Married,House / apartment,34.31,1.05,1,0,0,0,High skill tech staff,3.0
5053774,M,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,36.82,10.08,1,0,0,0,,3.0
5105644,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,48.18,8.27,1,0,0,0,Drivers,2.0
5143578,M,Y,N,0,157500.0,Working,Incomplete higher,Single / not married,With parents,25.0,2.63,1,1,0,0,Drivers,2.0
5021802,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33.77,0.51,1,0,0,0,Core staff,2.0
5024448,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,34.53,7.18,1,1,1,0,Managers,2.0
5033435,M,Y,N,2,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.4,7.89,1,0,1,0,Laborers,4.0
5150238,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,52.28,0.35,1,1,0,0,Laborers,2.0
5032280,M,Y,Y,2,108000.0,State servant,Secondary / secondary special,Married,House / apartment,34.33,2.52,1,1,0,0,,4.0
5045935,M,N,N,0,247500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,41.2,6.05,1,0,0,0,Laborers,1.0
5096209,M,N,N,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,38.93,0.43,1,1,0,0,Low-skill Laborers,2.0
5125833,M,N,Y,0,270000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,31.85,0.53,1,0,0,1,Sales staff,1.0
5145760,F,Y,N,0,135000.0,Working,Higher education,Married,House / apartment,42.38,13.24,1,0,0,1,,2.0
5096013,M,N,N,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,27.24,1.52,1,1,0,0,Managers,3.0
5142240,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,44.99,22.55,1,0,0,0,Managers,2.0
5010396,F,Y,Y,1,225000.0,Working,Higher education,Married,House / apartment,38.76,4.36,1,1,1,0,High skill tech staff,3.0
5053247,M,Y,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,52.84,9.56,1,1,0,0,Security staff,2.0
5118442,F,Y,N,1,108000.0,Commercial associate,Higher education,Single / not married,House / apartment,44.21,1.18,1,1,0,0,Sales staff,3.0
5135483,M,N,Y,0,135000.0,State servant,Higher education,Single / not married,Municipal apartment,29.21,5.3,1,0,0,0,Core staff,1.0
5053679,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,33.08,3.92,1,0,1,0,High skill tech staff,1.0
5062485,F,N,Y,1,67500.0,Working,Incomplete higher,Married,House / apartment,35.87,9.46,1,0,0,0,,3.0
5024069,M,Y,Y,0,292500.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,26.81,7.01,1,0,1,0,Laborers,2.0
5028478,M,N,Y,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,23.81,3.39,1,0,1,0,Laborers,2.0
5054650,M,Y,Y,1,135000.0,Working,Higher education,Single / not married,House / apartment,51.04,17.42,1,0,0,0,Managers,3.0
5096095,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,29.39,4.44,1,1,1,0,Accountants,3.0
5096096,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,29.39,4.44,1,1,1,0,Accountants,3.0
5105652,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,48.18,8.27,1,0,0,0,Drivers,2.0
5105653,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,48.18,8.27,1,0,0,0,Drivers,2.0
5105737,M,N,Y,3,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33.88,1.84,1,0,0,0,Core staff,5.0
5145846,F,N,Y,1,256500.0,State servant,Higher education,Married,House / apartment,48.2,3.6,1,0,1,0,Managers,3.0
5022697,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,38.53,14.59,1,0,0,0,Drivers,1.0
5023642,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,40.48,6.06,1,0,0,0,Drivers,4.0
5024939,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,34.11,4.51,1,0,0,0,Sales staff,2.0
5041496,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,35.13,0.42,1,0,0,0,Laborers,2.0
5052653,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,28.48,1.55,1,0,0,1,IT staff,2.0
5068779,F,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,36.7,10.56,1,1,1,0,Private service staff,1.0
5090681,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,34.95,5.77,1,0,0,0,,3.0
5105498,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,29.23,4.1,1,0,0,0,,2.0
5111145,M,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,41.38,4.65,1,0,0,0,Laborers,2.0
5116907,M,Y,Y,0,211500.0,Pensioner,Secondary / secondary special,Married,House / apartment,41.22,20.69,1,0,0,0,Core staff,2.0
5089907,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,36.54,3.93,1,0,0,0,Low-skill Laborers,2.0
5096079,M,N,N,1,207000.0,State servant,Higher education,Married,Office apartment,40.8,7.19,1,0,0,0,Core staff,3.0
5105536,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,27.92,6.08,1,0,0,0,Drivers,2.0
5105538,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,27.92,6.08,1,0,0,0,Drivers,2.0
5118643,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,27.58,1.35,1,1,0,0,Cooking staff,3.0
5136888,M,N,N,1,179271.0,Working,Higher education,Married,House / apartment,30.03,3.38,1,0,0,0,Managers,3.0
5010628,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,53.21,5.53,1,0,0,0,,1.0
5051132,F,N,N,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,27.78,0.37,1,0,0,0,Core staff,1.0
5092090,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,40.25,1.38,1,0,0,0,Cooking staff,2.0
5113622,M,N,N,0,225000.0,Working,Secondary / secondary special,Widow,Municipal apartment,53.17,0.95,1,0,0,0,Security staff,1.0
5125832,M,N,Y,0,270000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,31.85,0.53,1,0,0,1,Sales staff,1.0
5150049,F,N,Y,0,283500.0,Working,Secondary / secondary special,Married,House / apartment,49.2,1.79,1,0,0,0,Sales staff,2.0
5008912,F,N,Y,0,297000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,42.52,8.86,1,0,0,0,Laborers,1.0
5008944,F,N,N,0,157500.0,Commercial associate,Higher education,Married,House / apartment,37.38,13.28,1,0,1,0,High skill tech staff,2.0
5009080,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,27.57,8.69,1,0,0,1,Laborers,2.0
5009359,F,Y,N,0,900000.0,Working,Higher education,Single / not married,House / apartment,52.23,20.28,1,0,0,0,Managers,1.0
5010003,F,N,Y,2,157500.0,State servant,Secondary / secondary special,Married,House / apartment,33.54,5.61,1,0,0,0,Core staff,4.0
5010093,F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,28.23,4.61,1,0,0,0,Laborers,2.0
